claim_id,manager,vehicle,company,period,normalized_lane,reported_lane,exposure_value_usd_m,exposure_percent_of_portfolio,portfolio_base_usd_m,measurement_basis,source_file,confidence,status,interpretation
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Capital Goods,Building Products,187.1,1.4,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Consumer Distribution and Retail,Specialty Retail,187.1,1.4,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Biotechnology,Biotechnology,160.372,1.2,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Capital Goods,Construction & Engineering,160.372,1.2,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,"Pharmaceuticals, Biotechnology and Life Sciences",Life Sciences Tools & Services,120.279,0.9,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Transportation,Trading Companies & Distributors,120.279,0.9,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,"Sports, Media and Entertainment",Interactive Media & Services,93.55,0.7,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,"Pharmaceuticals, Biotechnology and Life Sciences",Pharmaceuticals,93.55,0.7,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Financial Services,Financial Services,80.186,0.6,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,"Sports, Media and Entertainment",Media,66.821,0.5,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Energy,"Oil, Gas & Consumable Fuels",66.821,0.5,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Technology Hardware and Equipment,"Technology Hardware, Storage & Peripherals",66.821,0.5,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Health Care Equipment and Services,Health Care Equipment & Supplies,53.457,0.4,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Transportation,Marine Transportation,53.457,0.4,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Materials,Chemicals,40.093,0.3,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Capital Goods,Machinery,40.093,0.3,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Materials,Containers & Packaging,26.729,0.2,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Energy,Energy Equipment & Services,26.729,0.2,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Telecommunication Services,Wireless Telecommunication Services,26.729,0.2,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Telecommunication Services,Diversified Telecommunication Services,13.364,0.1,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Utilities,Electric Utilities,13.364,0.1,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Transportation,Ground Transportation,13.364,0.1,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Materials,Paper & Forest Products,13.364,0.1,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Automobiles and Components,Automobile Components,0.0,0.0,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",Blackstone,BXSL,Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Consumer Distribution and Retail,Consumer Staples Distribution & Retail,0.0,0.0,13364.295,official industry percentage converted to fair value,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,medium-high,official-industry-percentage-converted-to-fair-value,BXSL official 10-Q industry percentage converted to dollars using filed total investments fair value.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Software and Services,aggregate normalized lane,11337.761,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Health Care Equipment and Services,aggregate normalized lane,7792.544,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Commercial and Professional Services,aggregate normalized lane,6786.283,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Financial Services,aggregate normalized lane,5686.861,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Insurance,aggregate normalized lane,3817.627,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Capital Goods,aggregate normalized lane,3258.874,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Consumer Services,aggregate normalized lane,3214.311,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Consumer Distribution and Retail,aggregate normalized lane,2279.076,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Materials,aggregate normalized lane,1722.967,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,"Sports, Media and Entertainment",aggregate normalized lane,1673.18,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Transportation,aggregate normalized lane,1556.002,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,"Pharmaceuticals, Biotechnology and Life Sciences",aggregate normalized lane,1338.914,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Investment Funds and Vehicles,aggregate normalized lane,1180.5,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Food and Beverage,aggregate normalized lane,1097.561,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Real Estate Management and Development,aggregate normalized lane,665.637,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Household and Personal Products,aggregate normalized lane,619.706,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Consumer Durables and Apparel,aggregate normalized lane,549.4,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Energy,aggregate normalized lane,497.104,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Technology Hardware and Equipment,aggregate normalized lane,489.971,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Independent Power and Renewable Electricity Producers,aggregate normalized lane,452.0,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Joint ventures,aggregate normalized lane,390.68,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Automobiles and Components,aggregate normalized lane,373.2,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
"CF-004, CF-005",cross-manager,ARCC + OBDC + BXSL,Ares Capital Corporation + Blue Owl Capital Corporation + Blackstone Secured Lending Fund,Q2 2026 / June 30 2026,Data Centers,aggregate normalized lane,279.6,,57668.644,ARCC and OBDC official fair value plus BXSL official industry percentages converted to fair value,analysis/company-first-principles/data/capital-flow-arcc-official-industry-subtotals.csv; analysis/company-first-principles/data/capital-flow-obdc-industry-summary.csv; analysis/company-first-principles/data/capital-flow-bxsl-official-industry-percentages.csv,high for ARCC/OBDC exact fair values; medium-high for BXSL percentage-derived fair values,cross-bdc-aggregate-uses-official-source-values-and-official-percentage-derived-values,Cross-BDC lane comparison using official ARCC and OBDC fair-value subtotals plus BXSL filed industry percentages converted to dollars.
